OBJECTID,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
-1,912832,Marshall,MARIETTA,8/10/2020 0:00:00,1039,Tornado,,EF1,0,0,20000,1500,IA,CST-6,,150384,C,127,DMX,0,0,Other Federal Agency,,2.880000000000000,100,1,ENE,2,N,MARSHALLTOWN,8/10/2020 0:00:00,1042,42.090699999999998,-92.977800000000002,42.079000000000001,-92.923800000000000,"Tornado initially found from high resolution satellite imagery and confirmed via UAS overflight.  Damage was done to crop and trees.  Some minor damage to housing structures as well, but mostly superficial.","Basic Summary: A cluster of storms in northeast Nebraska and southeast South Dakota developed into the destructive derecho that raced eastward across large portions of Iowa, northern Illinois, southern Wisconsin, northern Indiana, and southern Michigan during the morning and afternoon of August 10th. The strongest winds were experienced in central and east-central Iowa where 100+ mph winds were observed. Some of the strongest winds were in an area from roughly Marshalltown, IA eastward along the Highway 30 corridor to the Mississippi River, where estimated winds exceeded 120+ mph and approached 140 mph. A number of QLCS tornadoes were also experienced within the Highway 30 corridor. One of the most remarkable aspects of the derecho was the duration of severe winds, with many areas experiencing at least periodic, if not persistent, severe level (58+ mph) winds over a roughly 30 minute time frame. As the derecho moved eastward out of Iowa, it continued to expand, but weakened from its peak strength. Winds continued to exceed severe criteria (58+ mph) in Illinois, Wisconsin, Indiana, and Michigan and began to produce additional QLCS tornadoes across northern Illinois before fading out across northern Indiana and southern Michigan.||In the wake of the derecho, damage was substantial in many areas, rural and urban. Many agriculture fields, mainly corn, were flattened within the swaths of strongest winds. Initial estimates suggest at least 850,000 acres of partial or complete crop loss occurred from this event. Within urban and wooded areas extensive tree and structure damage was seen, including complete roof failure in a few instances. At its peak, total estimated customers without power exceeded 1.4 million across the affected states. In total, early estimates on losses (agriculture, infrastructure, private property) have exceeded $7.5 billion across the states affected. ||Environment: Broadly speaking, it was a ripe day for thunderstorms across the affected area with MUCAPE values often exceeding 3500-4000 J/kg by the mid morning hours concurrent with mid-upper level short wave support, and indications that any cold pool development would be strong (difference between cold pool and ambient air) and potentially long lived. For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Quad Cities, NWS Chicago, NWS Milwaukee, NWS Central Illinois, NWS Northern Indiana, or NWS Indianapolis.||Additional Details: Numerous injuries occurred during the derecho and in the aftermath during cleanup, including 4 direct and indirect deaths of which 3 occurred in Iowa (two in Poweshiek County and one in Linn County) and 1 in Indiana (Fort Wayne).||Disclaimer: The August 10, 2020 derecho resulted in widespread high-end damage across large portions of central and southern Iowa. Given the size and scope of the event and understanding that final damage and loss estimates (agriculture, infrastructure, and private property) will take months to complete, the NWS is not able to estimate the monetary impact at this time. Values may be added as more data becomes from various sources in future months.",29
-1,912833,Tama,GLADBROOK,8/10/2020 0:00:00,1101,Tornado,,EFU,0,0,0,1000,IA,CST-6,,150384,C,171,DMX,0,0,Other Federal Agency,,1.480000000000000,40,4,ESE,5,NE,GARWIN,8/10/2020 0:00:00,1102,42.159799999999997,-92.620800000000003,42.145000000000003,-92.599900000000005,"Tornado associated with QLCS derecho first observed via high resolution satellite imagery.  Path was also overflown by UAS confirming convegent path of debris.  No damage indicators were impacted, hence the EFU designation.","Basic Summary: A cluster of storms in northeast Nebraska and southeast South Dakota developed into the destructive derecho that raced eastward across large portions of Iowa, northern Illinois, southern Wisconsin, northern Indiana, and southern Michigan during the morning and afternoon of August 10th. The strongest winds were experienced in central and east-central Iowa where 100+ mph winds were observed. Some of the strongest winds were in an area from roughly Marshalltown, IA eastward along the Highway 30 corridor to the Mississippi River, where estimated winds exceeded 120+ mph and approached 140 mph. A number of QLCS tornadoes were also experienced within the Highway 30 corridor. One of the most remarkable aspects of the derecho was the duration of severe winds, with many areas experiencing at least periodic, if not persistent, severe level (58+ mph) winds over a roughly 30 minute time frame. As the derecho moved eastward out of Iowa, it continued to expand, but weakened from its peak strength. Winds continued to exceed severe criteria (58+ mph) in Illinois, Wisconsin, Indiana, and Michigan and began to produce additional QLCS tornadoes across northern Illinois before fading out across northern Indiana and southern Michigan.||In the wake of the derecho, damage was substantial in many areas, rural and urban. Many agriculture fields, mainly corn, were flattened within the swaths of strongest winds. Initial estimates suggest at least 850,000 acres of partial or complete crop loss occurred from this event. Within urban and wooded areas extensive tree and structure damage was seen, including complete roof failure in a few instances. At its peak, total estimated customers without power exceeded 1.4 million across the affected states. In total, early estimates on losses (agriculture, infrastructure, private property) have exceeded $7.5 billion across the states affected. ||Environment: Broadly speaking, it was a ripe day for thunderstorms across the affected area with MUCAPE values often exceeding 3500-4000 J/kg by the mid morning hours concurrent with mid-upper level short wave support, and indications that any cold pool development would be strong (difference between cold pool and ambient air) and potentially long lived. For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Quad Cities, NWS Chicago, NWS Milwaukee, NWS Central Illinois, NWS Northern Indiana, or NWS Indianapolis.||Additional Details: Numerous injuries occurred during the derecho and in the aftermath during cleanup, including 4 direct and indirect deaths of which 3 occurred in Iowa (two in Poweshiek County and one in Linn County) and 1 in Indiana (Fort Wayne).||Disclaimer: The August 10, 2020 derecho resulted in widespread high-end damage across large portions of central and southern Iowa. Given the size and scope of the event and understanding that final damage and loss estimates (agriculture, infrastructure, and private property) will take months to complete, the NWS is not able to estimate the monetary impact at this time. Values may be added as more data becomes from various sources in future months.",30
-1,915999,Linn,(CID)CEDAR RAPIDS AR,8/10/2020 0:00:00,1131,Tornado,,EFU,0,0,0,0,IA,CST-6,,151777,C,113,DVN,0,0,NWS Storm Survey,,0.920000000000000,40,2,NNW,2,NNE,(CID)CEDAR RAPIDS AR,8/10/2020 0:00:00,1132,41.906300000000002,-91.728999999999999,41.902999999999999,-91.712100000000007,"A brief tornado moved through cropland just north of the Eastern Iowa  Airport. The path was found in high resolution satellite imagery. The tornado was on the leading edge of a larger swath of straight line winds that snapped trees and destroyed outbuildings and grain bins. There was no damage directly attributable to the tornado from which an EF-scale rating could be assigned. Thus, the tornado is designated EF-U.","A powerful line of severe thunderstorms produced a derecho which tracked across eastern Iowa and northwest Illinois on the afternoon of Monday, August 10th, resulting in widespread straight line wind damage. The cost of damage from this storm was extreme, reaching an estimated 7.5 billion dollars along the path of these storms from Iowa through Illinois.  Two brief tornadoes have been confirmed within the widespread swath of wind damage, one just north of the Eastern Iowa Airport in Linn County Iowa, and one just south of Freeport, Illinois. These tornadoes have been designated as EF-U, as there was no observable damage directly attributable to the tornadoes from which an EF-scale rating could be assigned. While an average of two derechos a year occur across the area, a derecho of this intensity is a roughly once-in-a-decade occurrence. Another unusual aspect of this derecho was the duration of the strong winds, with gusts over 60 mph for over an hour at some locations.||The most extreme winds, estimated at 110-140 mph, destroyed or damaged numerous outbuildings, barns, grain bins, homes, mobile homes, apartment buildings, trees, and power poles in parts of Benton, Linn, Jones, Cedar, and Clinton Counties. The Cedar Rapids area was particularly hard hit. One fatality occurred in Linn County, as a tree fell on a cyclist. Several homes, apartment complexes, and businesses sustained damage consistent with 130-140 mph winds. Radio transmission towers in Marion and Clinton, Iowa collapsed due to winds estimated around 130 mph. Wind gusts of 80-100 mph were common as the line of storms moved through the Quad Cities area and then through northwest Illinois. A small pocket of winds estimated at 100-110 mph impacted Princeton, IL in Bureau County, where a 150 foot communications tower collapsed and numerous power poles were snapped. In addition to the damage, numerous long-duration power outages occurred across the region. Damage to crops was considerable along the derecho path. Numerous semi trucks were also blown off roadways along the path of the derecho.",31
-1,951118,Lee,FT MADISON MUNI ARPT,3/23/2021 0:00:00,1819,Tornado,,EF0,0,0,0,0,IA,CST-6,,157345,C,111,DVN,0,0,NWS Storm Survey,,0.100000000000000,30,1,WNW,1,WNW,FT MADISON MUNI ARPT,3/23/2021 0:00:00,1820,40.676200000000001,-91.347099999999998,40.677199999999999,-91.345799999999997,A brief tornado caused roof and tree damage and destroyed a shed at a residence north of Fort Madison. The tornado was rated EF-0 with maximum winds around 80 mph. There were no injuries. The Lee County Sheriff's Department and Emergency Manager assisted NWS Quad Cities with the storm survey.,"A line of thunderstorms moved through Iowa and Illinois the evening of March 23, 2021.  As storms crossed a warm front near southeast Iowa, a brief tornado occurred in Lee County Iowa, north of Fort Madison. This tornado was rated EF-0, and destroyed a shed at a residence.",32
-1,951119,Linn,BEVERLY,4/7/2021 0:00:00,1936,Tornado,,EF0,0,1,0,0,IA,CST-6,,157346,C,113,DVN,0,0,NWS Storm Survey,,0.650000000000000,40,3,NE,3,ENE,BEVERLY,4/7/2021 0:00:00,1937,41.955900000000000,-91.739900000000006,41.948399999999999,-91.732399999999998,"A brief tornado caused damage to several manufactured homes and a garage in the southwest part of Cedar Rapids Wednesday evening. One home sustained significant roof damage, with additional siding damage to nearby homes. One person sustained minor injuries from glass after their bedroom window blew in. The tornado lofted debris into a nearby field. Maximum sustained winds were around 85 mph and the tornado was rated EF-0.","A slowly moving storm system brought several rounds of showers and thunderstorms to eastern Iowa, northwest Illinois and far northeast Missouri during the day on Wednesday April 7, 2021. The heavy rainfall occurred south of a Fairfield to Galesburg line with reports ranging from 1.13 inches in Burlington to 1.80 inches in Bushnell Illinois. A few of these thunderstorms became severe and produced damaging winds in McDonough, Henderson, and Hancock Counties during the late afternoon and early evening hours.  Damage was also reported to some mobile homes and a garage on the southwest side of Cedar Rapids due to a weak tornado that caused one minor injury due to glass from a broken window.",33
-1,957626,Calhoun,MANSON,5/15/2021 0:00:00,1535,Tornado,,EFU,0,0,0,0,IA,CST-6,,157409,C,25,DMX,0,0,Social Media,,0.330000000000000,30,4,ENE,4,ENE,MANSON,5/15/2021 0:00:00,1536,42.554800000000000,-94.454899999999995,42.552199999999999,-94.449399999999997,"Brief landspout tornado captured on video and posted in social media.  The tornado did not impact any damage indicators, hence the EF Unknown rating.","A weak surface boundary across northern Iowa provided just enough focus for diurnally driven thunderstorm development. A number of thunderstorms along the boundary in northern Iowa produced pea to dime sized hail. Due to the very week flow, storms we slow moving and in some places pea sized hail began to accumulate on roads and turn filed white before melting. In Hancock County up to nickle sized hail was reported, the largest hail reported with storms that afternoon.  A brief landspout tornado also occurred in Calhoun County mid afternoon but did no damage.",34
-1,959233,Howard,SARATOGA,5/15/2021 0:00:00,1649,Tornado,,EF0,0,0,0,0,IA,CST-6,,158334,C,89,ARX,0,0,Broadcast Media,,0.300000000000000,15,2,N,2,N,SARATOGA,5/15/2021 0:00:00,1651,43.392200000000003,-92.415400000000005,43.392200000000003,-92.415400000000005,"Broadcast media partners posted a public social media video loop taken outside of Riceville, IA that showed a brief touchdown that appeared like a landspout. No damage was reported and the video shows it was in an open field.",Scattered thunderstorms moved across portions of northeast Iowa during the late afternoon of May 15th. One of these storms produced a brief tornado in rural Howard County and another dropped golf ball sized hail west of Fayette (Fayette County).,35
-1,957627,Madison,WINTERSET ARPT,5/20/2021 0:00:00,2004,Tornado,,EFU,0,0,0,0,IA,CST-6,,158412,C,121,DMX,0,0,Official NWS Observations,,0.460000000000000,30,4,N,5,N,WINTERSET ARPT,5/20/2021 0:00:00,2005,41.429000000000002,-94.016999999999996,41.435200000000002,-94.013700000000000,"Tornadic Debris Signature observed on KDMX WSR-88D Doppler radar but no reports of damage, hence the EF-Unknown rating.","A large area of high pressure dominated the eastern US with low pressure settling across the Pacific northwest. The resultant southerly flow allowed fro deep moisture transport from the Gulf into the Midwest. A subtle disturbance in the southerly flow moved into Iowa through the afternoon and evening hours with widespread shower activity. The moisture rich environment allowed for LCLs below 500 m, combined with 0-3 km CAPE near 100 J/kg and 0-1 km SRH near 200 m2/s2. Many of the showers exhibited rotation and a couple did produce low end tornadoes and wind damage. Interestingly, the deep warm clouds within this tropical air mass resulted in no lightning with any storm the entire night.",36
-1,957628,Dallas,MORAN,5/20/2021 0:00:00,2044,Tornado,,EF0,0,0,0,0,IA,CST-6,,158412,C,49,DMX,0,0,NWS Storm Survey,,1.930000000000000,50,0,SSE,1,SE,WOODWARD,5/20/2021 0:00:00,2047,41.813600000000001,-93.917400000000001,41.841299999999997,-93.912800000000004,Weak tornado occurred south of Woodward producing minor tree damage along its path.,"A large area of high pressure dominated the eastern US with low pressure settling across the Pacific northwest. The resultant southerly flow allowed fro deep moisture transport from the Gulf into the Midwest. A subtle disturbance in the southerly flow moved into Iowa through the afternoon and evening hours with widespread shower activity. The moisture rich environment allowed for LCLs below 500 m, combined with 0-3 km CAPE near 100 J/kg and 0-1 km SRH near 200 m2/s2. Many of the showers exhibited rotation and a couple did produce low end tornadoes and wind damage. Interestingly, the deep warm clouds within this tropical air mass resulted in no lightning with any storm the entire night.",37
-1,957630,Marion,PELLA MUNI ARPT,6/20/2021 0:00:00,1740,Tornado,,EF1,0,0,10000,0,IA,CST-6,,158414,C,125,DMX,0,0,NWS Storm Survey,,1.470000000000000,150,2,NNW,1,WNW,PELLA,6/20/2021 0:00:00,1744,41.428400000000003,-92.973500000000001,41.424300000000002,-92.945599999999999,"Tornado touched down near Pella just to the northeast of the 195th Avenue and Highway 163 intersection.  The tornado tracked east-southeast for nearly 1.5 miles, dissipating just east of 210th avenue.  Tree damage and some structural damage to outbuildings was found, along with some shingle and siding damage to residences in the path.",Thunderstorms developed ahead of an advancing cold front.  Storms produced some large hail up to two inches in diameter.  A tornado occurred just west of Pella producing EF1 damage.,38
-1,957342,Jackson,GARRY OWEN,6/20/2021 0:00:00,1906,Tornado,,EF1,0,0,0,0,IA,CST-6,,158357,C,97,DVN,0,0,NWS Storm Survey,,1.700000000000000,30,2,W,1,N,GARRY OWEN,6/20/2021 0:00:00,1909,42.280000000000001,-90.849999999999994,42.294899999999998,-90.823499999999996,"A tornado developed just west of Garry Owen in northwest Jackson County, and moved northeast along an intermittent 3 mile path through farm fields, lifting east of Bernard in southern Dubuque County. The tornado caused tree damage, and extensive damage to outbuildings at 4 farmsteads. The tornado was rated EF1, with maximum winds estimated at 90 to 100 mph, and was on the ground for about 6 minutes. There were no injuries. Assistance provided by Dubuque and Jackson County Emergency Management is much appreciated.","Severe thunderstorms developed across Iowa, Illinois and Missouri on Sunday, June 20th. Early in the morning, an MCS from the night before moved into our area along a stationary boundary and brought widespread rain showers to the area. This died off early in the day and then some clear skies moved in, providing some surface heating ahead of an approaching cold front. Ahead of this front, several discrete supercell thunderstorms formed, which posed a threat for tornadoes, hail, and severe wind gusts. Later in the day. these supercells generally grew upscale into a line of thunderstorms with embedded supercell structures. A tornado was spotted near Bernard, Iowa and lead to some damage to trees and farm outbuildings. Otherwise, severe winds reports and a few hail reports resulted from these storms. The severe threat continued eastward, and heavily impacted some suburbs of Chicago.",39
-1,957343,Dubuque,BERNARD,6/20/2021 0:00:00,1909,Tornado,,EF1,0,0,0,0,IA,CST-6,,158357,C,61,DVN,0,0,NWS Storm Survey,,1.680000000000000,30,2,S,2,ESE,BERNARD,6/20/2021 0:00:00,1912,42.294899999999998,-90.824200000000005,42.309100000000001,-90.797499999999999,"A tornado developed just west of Garry Owen in northwest Jackson County, and moved northeast along an intermittent 3 mile path through farm fields, lifting east of Bernard in southern Dubuque County. The tornado caused tree damage, and extensive damage to outbuildings at 4 farmsteads. The tornado was rated EF1, with maximum winds estimated at 90 to 100 mph, and was on the ground for about 6 minutes. There were no injuries. Assistance provided by Dubuque and Jackson County Emergency Management is much appreciated.","Severe thunderstorms developed across Iowa, Illinois and Missouri on Sunday, June 20th. Early in the morning, an MCS from the night before moved into our area along a stationary boundary and brought widespread rain showers to the area. This died off early in the day and then some clear skies moved in, providing some surface heating ahead of an approaching cold front. Ahead of this front, several discrete supercell thunderstorms formed, which posed a threat for tornadoes, hail, and severe wind gusts. Later in the day. these supercells generally grew upscale into a line of thunderstorms with embedded supercell structures. A tornado was spotted near Bernard, Iowa and lead to some damage to trees and farm outbuildings. Otherwise, severe winds reports and a few hail reports resulted from these storms. The severe threat continued eastward, and heavily impacted some suburbs of Chicago.",40
-1,972496,Calhoun,LAKE CITY,7/14/2021 0:00:00,1452,Tornado,,EF3,0,0,2500000,5000,IA,CST-6,,160825,C,25,DMX,0,0,NWS Storm Survey,,10.810000000000000,505,3,WSW,1,WNW,LOHRVILLE,7/14/2021 0:00:00,1517,42.260500000000000,-94.783400000000000,42.277200000000001,-94.573300000000003,"This was the first and strongest tornado of the day.  It developed west southwest of Lake City and produced tree and power line damage.  The tornado moved into and across the southern portion of Lake City.  Imagery from UAV's and chasers show that the tornado was multi-vortex as it passed through the city.  Up to EF2 damage occurred as it passed through town.  As the tornado moved east of the town, it began to consolidate into a larger funnel and strengthen.  It passed through a farmstead producing considerable damage to the farmhouse and out buildings with EF3 damage noted on the house.  The tornado continued for a few more miles and impacted a confinement facility before lifting to the northwest of Lohrville.  Fortunately, no injuries or deaths occurred with this tornado.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",41
-1,972511,Hamilton,STRATFORD,7/14/2021 0:00:00,1505,Tornado,,EF0,0,0,2000,3000,IA,CST-6,,160825,C,79,DMX,0,0,NWS Storm Survey,,8.850000000000000,50,1,ENE,4,NE,STANHOPE,7/14/2021 0:00:00,1523,42.276800000000001,-93.912800000000004,42.313299999999998,-93.746899999999997,"Tornado developed just northeast of Stratford and moved east northeast for duration of the event.  Tornado remained almost entirely in agricultural fields.  It did encounter a farmstead near the end of the path and produced some tree damage.  As this tornado began to rope out, another tornado developed in close proximity and continued for some distance.  Track was enhanced using hi-resolution satellite imagery.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",42
-1,972518,Hamilton,STANHOPE,7/14/2021 0:00:00,1521,Tornado,,EF1,0,0,10000,4000,IA,CST-6,,160825,C,79,DMX,0,0,NWS Storm Survey,,8.869999999999999,160,3,NE,2,NNW,ELLSWORTH,7/14/2021 0:00:00,1540,42.317900000000002,-93.762299999999996,42.343200000000003,-93.592100000000002,"This tornado developed northeast of Stanhope and tracked across mostly open agricultural fields.  It did interact with two farmsteads early in it's track, producing EF1 damage to trees.  The tornado lifted before reaching Interstate 35 north of Ellsworth.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",43
-1,972520,Webster,FARNHAMVILLE,7/14/2021 0:00:00,1546,Tornado,,EFU,0,0,0,500,IA,CST-6,,160825,C,187,DMX,0,0,Storm Chaser,,0.310000000000000,30,3,ENE,3,WNW,GOWRIE,7/14/2021 0:00:00,1547,42.295000000000002,-94.351900000000001,42.295400000000001,-94.345900000000000,Brief tornado observed by storm chasers with path determined through use of high resolution satellite imagery.  Path was entirely in agricultural fields.,"A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",44
-1,972523,Butler,BUTLER CENTER,7/14/2021 0:00:00,1557,Tornado,,EFU,0,0,0,700,IA,CST-6,,160825,C,23,DMX,0,0,Storm Chaser,,1.190000000000000,50,2,NNE,3,NE,BUTLER CENTER,7/14/2021 0:00:00,1559,42.721899999999998,-92.761600000000001,42.722499999999997,-92.738200000000006,"Storm Chaser report of a tornado southeast of Allison.  Track was determined through use of high resolution satellite imagery.  No damage indicators were impacted, therefore the EFU rating.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",45
-1,972527,Sac,NEMAHA,7/14/2021 0:00:00,1611,Tornado,,EFU,0,0,0,500,IA,CST-6,,160825,C,161,DMX,0,0,Storm Chaser,,0.600000000000000,25,3,SSW,2,S,NEMAHA,7/14/2021 0:00:00,1613,42.485999999999997,-95.099199999999996,42.486400000000003,-95.087500000000006,"Tornado captured on video by a storm chaser.  This brief tornado remained in open agricultural fields and did not impact any damage indicators, hence the EFU rating.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",46
-1,972532,Butler,SHELL ROCK,7/14/2021 0:00:00,1616,Tornado,,EF1,0,0,300000,1000,IA,CST-6,,160825,C,23,DMX,0,0,NWS Storm Survey,,3.130000000000000,630,3,SW,3,SSE,SHELL ROCK,7/14/2021 0:00:00,1621,42.687700000000000,-92.616100000000003,42.686900000000001,-92.554400000000001,Tornado developed southwest of Shell Rock and moved along 250th Street.  The tornado impacted several farmsteads along 250th producing EF1 damage to buildings and trees at many of the locations.  The tornado was also quite wide with the the max width extending over 600 yards.  The tornado continued into Bremer county.,"A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",47
-1,972541,Bremer,BABCOCK,7/14/2021 0:00:00,1621,Tornado,,EF2,0,0,1000000,2000,IA,CST-6,,160825,C,17,DMX,0,0,NWS Storm Survey,,9.750000000000000,420,4,W,2,SSE,DENVER K ARPT,7/14/2021 0:00:00,1643,42.686900000000001,-92.554400000000001,42.698700000000002,-92.363000000000000,"The tornado moved into Bremer county from Butler county.  The tornado impacted a couple of acreages just east of the county line producing EF0 and EF1 damage before weakening and becoming an intermittent funnel.  The tornado destroyed 2 barns just north of the 4th street SW exit off of Highway 218.  It then crossed the Cedar River just southwest Waverly doing damage to houses on both sides of the river, mostly EF0 and EF1 damage.  After crossing Hilton Avenue, it intensified and produced EF2 damage with extensive tree damage along with toppling a high voltage power line.  The tornado continued farther east and slowly weakened, staying mostly in open rural land.  The tornado eventually lifted to the northwest of Denver.","A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",48
-1,971583,Floyd,RUDD,7/14/2021 0:00:00,1634,Tornado,,EF1,0,0,60000,10000,IA,CST-6,,160849,C,67,ARX,0,0,NWS Storm Survey,,12.020000000000000,60,3,SW,2,NNE,FLOYD CROSSING,7/14/2021 0:00:00,1702,43.095100000000002,-92.965599999999995,43.106499999999997,-92.727800000000002,"An EF1 tornado developed between Rudd and Rockford and moved east before dissipating northwest of Charles City. The roof of a home near Rockford sustained some damage. Near the end of the path, a hog confinement building was heavily damaged, trees were downed and windows blown out of a house. Otherwise, the damage was limited to crops.",Two tornadoes skipped across portions of northeast Iowa during the late afternoon of July 14th. The first tornado impacted areas between Rockford (Floyd County) and Rudd (Floyd County) and to the east before dissipating northwest of Charles City (Floyd County). The most extensive damage occurred to a hog containment building near the end of its path. This tornado was rated an EF-1. The second tornado caused damage in Oelwein (Fayette County) and locations southwest of the city. This tornado ripped an air handler unit off a restaurant and caused damage at the high school football stadium. This tornado was rated an EF-0. The Governor of Iowa issued a disaster proclamation that included Fayette County.,49
